"cog","birthyear","gender","position"
5782.62074239106,1975.21303365007,"female","final"
5597.854026787,1982.77463886421,"female","final"
4964.6261827101,1943.39488015044,"male","final"
5466.19095475669,1960.56185043417,"female","final"
6294.87626031428,1945.5525771575,"female","medial"
5902.26237903013,1940.79765646718,"female","medial"
6173.95989996017,1966.77759559825,"female","final"
3999.49874301641,1990.76045275666,"male","initial"
5639.68380623315,1985.52060692105,"female","medial"
4543.35932366435,1998.21239120327,"male","final"
4242.52044640861,1996.93262428977,"male","final"
5031.34396910734,1955.07774589583,"male","initial"
4592.26613560914,1953.16794855054,"male","initial"
5002.51660918864,1964.70880033914,"female","medial"
3551.10764353929,1957.40691209678,"male","initial"
5827.44021384881,1984.90209666081,"female","final"
4402.43271782529,1941.95479745045,"male","initial"
3578.52708480261,1978.75529276207,"male","medial"
3749.9989390265,1990.78498397488,"male","final"
6259.14691218165,1956.14885527641,"female","final"
5466.58509857064,1963.25600145385,"female","initial"
4181.33308163354,1956.83074247558,"male","final"
5321.19258594828,1990.01195668243,"female","medial"
5677.68751624367,1973.94925397355,"female","initial"
4205.76170085367,1945.97378169186,"male","medial"
4419.29354455123,1961.77666064352,"male","initial"
4221.59090299088,1992.00733239297,"male","final"
6357.7668648487,1946.99804664124,"female","final"
6512.29229768843,1945.35935590509,"female","initial"
3750.44944733213,1943.98200152442,"male","medial"
4231.79720650665,1976.29636472557,"male","initial"
3952.91245323864,1986.54740042519,"male","final"
4455.96452058591,1945.27727143839,"male","final"
4725.45750831282,1957.86179793999,"male","final"
4149.75256048613,1968.74535162468,"male","initial"
4334.65783816078,1942.64272600412,"male","final"
4538.8284614596,1950.65986853093,"male","initial"
4911.16658589165,1970.494804224,"male","initial"
5208.26717720839,1999.91016672924,"female","initial"
4943.08989172192,1947.82651434187,"male","final"
4135.85818426832,1968.28412745614,"male","initial"
4252.11951627562,1946.3286071131,"male","final"
6056.46062626314,1968.64617680665,"female","medial"
4850.47925509098,1993.59857331496,"female","medial"
4284.81176135959,1966.08176833019,"male","medial"
4302.49910405586,1947.12370070163,"male","medial"
6885.58364717852,1960.30035944656,"female","final"
4060.46488191443,1995.63285378274,"male","initial"
5748.04550371761,1977.78999911156,"female","final"
5666.86715382853,1983.98699851241,"female","final"
5049.51891018133,1992.00941881631,"female","medial"
4564.02210296691,1989.17131829076,"male","initial"
3529.76349043047,1955.90694201179,"male","medial"
3686.53020968474,1966.74033191986,"male","final"
6113.75815833692,1944.86853617243,"female","medial"
4452.36589225512,1960.10512783658,"male","initial"
6197.07229164852,1987.95283194631,"female","final"
4205.87067959003,1982.39341110457,"male","initial"
4522.03305804878,1942.59148833808,"male","initial"
4053.00086476176,1944.80400897097,"male","final"
3976.609194077,1981.92041041795,"male","initial"
5559.31607332027,1983.44002300408,"female","final"
4131.40787779243,1984.98921791092,"male","medial"
3910.95275342641,1982.28640513029,"male","initial"
5565.19037239571,1985.30633975752,"female","medial"
4921.90729148177,1961.34925936814,"male","final"
6718.34726852505,1955.87468234356,"female","initial"
4202.45916662052,1956.59235910978,"male","initial"
5960.24823208898,1976.29472846631,"female","initial"
4481.44849214852,1984.27395912819,"female","medial"
4599.53535507676,1981.83739697095,"male","final"
3995.12978836249,1965.90299725533,"male","initial"
5726.47060493129,1986.6184860887,"female","initial"
4488.0049416884,1958.41206742451,"male","medial"
4902.74742392967,1995.26758227497,"female","medial"
5549.58708784479,1999.12304845173,"female","medial"
5755.68834743598,1967.61445405893,"female","final"
6309.62295219694,1950.63826933037,"female","initial"
5835.17885931355,1958.88768209144,"female","final"
4676.00068362109,1959.97749028262,"male","final"
3943.39042862227,1974.16576321237,"male","medial"
6338.75160591763,1950.58186721057,"female","initial"
3931.82637259624,1960.36970012356,"male","medial"
5233.23501492184,1999.33151901234,"female","medial"
6115.2203208656,1947.1926844772,"female","initial"
5487.00777330685,1993.03351608571,"female","initial"
6093.33917973494,1964.89331895486,"female","medial"
6553.72579388543,1946.64173195139,"female","initial"
6543.14872512008,1978.12772014178,"female","final"
5684.01825497661,1961.64346936624,"female","medial"
3477.05875375666,1970.85385767277,"male","medial"
5327.10886802027,1995.72539211717,"female","medial"
3675.93168133333,1972.38090717234,"male","final"
4556.1508403414,1957.38328317646,"male","final"
6694.13647656518,1940.20554913208,"female","final"
5590.25002085781,1990.1445464883,"female","initial"
3671.08552551083,1946.15004390944,"male","medial"
4641.03649297837,1964.19704360422,"male","initial"
5681.11772579414,1991.68759832624,"female","medial"
5650.60941429898,1991.81634796318,"female","medial"
5907.46596640398,1994.87506490201,"female","final"
4238.85386714859,1943.77766391262,"male","initial"
5123.50824608075,1998.94671463873,"female","medial"
6307.84295331339,1970.45595081989,"female","initial"
4202.63427325791,1958.872898384,"male","initial"
6121.51439665699,1978.35536264349,"female","initial"
4740.36531141738,1959.50065101963,"male","final"
4717.25804145378,1988.66302801762,"male","final"
4008.23917241852,1954.79324274231,"male","initial"
5257.75560430544,1993.52818442509,"female","final"
5724.03525393025,1972.01421674807,"female","medial"
5447.89584422541,1988.94472829066,"female","initial"
6373.88910502957,1945.45536384452,"female","final"
5308.81720224606,1978.52817609906,"female","medial"
3641.2692746369,1994.90322186612,"male","final"
6455.37174847851,1959.69805875327,"female","final"
4446.81356442232,1960.43929858599,"male","initial"
6262.96171275226,1951.22969457414,"female","final"
5424.27084503028,1995.40794667322,"female","final"
4481.05846947156,1943.90934372321,"male","initial"
4507.39809340289,1969.25106490962,"male","initial"
5661.9952441941,1990.24138098117,"female","medial"
6036.57412926272,1964.51250551268,"female","final"
6437.61325851357,1940.83616205025,"female","medial"
3781.38791614499,1987.54260587506,"male","initial"
5806.44183847279,1976.12819654867,"female","medial"
4139.32477983371,1944.33639871422,"male","medial"
4504.00029699459,1952.46814781334,"male","initial"
5998.80872969472,1971.04678499978,"female","initial"
3800.55076202182,1942.87083516829,"male","medial"
4155.07183531412,1969.6349991858,"male","initial"
3539.87559419265,1951.77398107015,"male","final"
3890.86442580616,1991.88963401597,"male","medial"
5758.3561428073,1999.02677160688,"female","final"
6254.68475526381,1974.6135246614,"female","final"
4049.29429147714,1971.43615809735,"male","medial"
4847.76473068235,1995.62535291538,"female","final"
4978.90315555534,1961.28873624373,"male","medial"
5549.46040732893,1994.71100902651,"female","final"
4358.74825281681,1965.09051940404,"male","initial"
4326.09704720025,1965.7279450912,"male","final"
6026.66677919056,1953.86047380976,"female","initial"
5971.22394209036,1960.16252519563,"female","medial"
4255.31326792267,1956.23019601684,"male","medial"
5747.38073530786,1984.63438407984,"female","initial"
5754.87716295813,1977.18651506118,"female","final"
4022.93219921432,1984.55238446593,"male","medial"
4474.9668426199,1950.26376216672,"male","initial"
5316.55066952347,1992.03761028592,"female","final"
5884.0752253859,1958.54429520201,"female","medial"
4113.24111993651,1963.13713853713,"male","final"
4673.97658155018,1976.62914842367,"male","final"
5765.58474785061,1959.21196575742,"female","medial"
4134.63852324586,1971.10923505388,"male","final"
3707.74077506355,1991.53710409068,"male","medial"
5610.92648792899,1958.13496197108,"female","initial"
6416.72617078804,1945.32741807401,"female","initial"
4042.58826678968,1955.5723093776,"male","medial"
5399.37841550342,1996.83106704149,"female","medial"
4628.99723296873,1942.08552802447,"male","initial"
5360.68217367838,1980.15552463941,"female","initial"
6239.89999287499,1970.51421626471,"female","final"
5269.53013411215,1960.15587401576,"female","medial"
5684.55511936901,1989.19460845646,"female","initial"
4269.97760121786,1951.14583262708,"male","medial"
5880.71126791932,1995.63685449306,"female","initial"
3898.86987412136,1946.93378993776,"male","final"
6434.15895463411,1950.64418371301,"female","initial"
5761.69236604183,1988.57978468295,"female","initial"
5221.82630243657,1993.81741494406,"female","medial"
5611.03216763391,1954.50069332495,"female","medial"
6392.93665199318,1955.48189954367,"female","initial"
5645.33786247102,1962.56680684164,"female","medial"
5903.00183863356,1979.89843691699,"female","medial"
5633.49872304209,1980.05763513036,"female","initial"
4466.76423678029,1978.08736696374,"male","final"
5342.55559257176,1969.43287741393,"female","medial"
4032.6968177835,1963.77636852674,"male","medial"
5804.67161158106,1957.06296512857,"female","medial"
5137.68870175107,1974.02298294008,"female","medial"
4748.35222052874,1965.48457329161,"male","final"
4435.22495471443,1994.40880026203,"male","final"
4704.04471453974,1949.65606207494,"male","initial"
5553.65322779199,1981.52745395899,"female","initial"
6538.63109584933,1942.31651040725,"female","medial"
6177.18755576237,1943.21300802287,"female","initial"
6066.38185282533,1952.56331061944,"female","initial"
5646.5225841616,1955.74245200958,"female","medial"
3947.2357629947,1965.42079870123,"male","medial"
6198.17828811708,1945.98497598898,"female","final"
4463.87870152112,1952.04287263565,"male","final"
6075.60695397579,1968.21909446269,"female","final"
4091.29858011566,1963.87062759604,"male","medial"
4836.8943844469,1980.54802547209,"male","final"
4281.63817319931,1966.1611910956,"male","medial"
5383.60434330549,1955.74433422182,"female","medial"
3595.69513602416,1987.03668404836,"male","medial"
4167.74886929401,1950.94423807692,"male","initial"
6369.57601094829,1943.83224500809,"female","final"
5625.04880488559,1978.27414433472,"female","final"
3710.15342368009,1996.19345220271,"male","medial"
5154.15173113526,1982.48922334053,"female","medial"
5789.60213261262,1971.01655491162,"female","medial"
4832.88962625433,1992.64311690349,"male","final"
5270.38957826588,1974.01147909928,"female","medial"
5546.86814632135,1973.17314638756,"female","medial"
3780.18618370043,1978.91404553317,"male","medial"
6101.23140249762,1990.3937858576,"female","initial"
4169.81664864511,1945.27719785925,"male","medial"
4525.91117617002,1966.22322944459,"male","medial"
5376.74765551264,1994.71338171978,"female","initial"
5511.0578632909,1966.88002161682,"female","initial"
3561.6253746942,1944.45297598373,"male","initial"
5213.43576089251,1977.04258203972,"female","initial"
3765.88142513575,1960.50928812008,"male","final"
6286.11095216335,1952.51322433352,"female","initial"
3860.28620660061,1995.40313090663,"male","medial"
6695.00973975733,1945.77454597689,"female","final"
5586.4443246019,1965.26901802514,"female","final"
4285.43687025464,1948.71336796321,"male","final"
4380.48265561136,1942.95159159228,"male","medial"
6138.74851961017,1965.33168500289,"female","medial"
4658.55776060877,1951.67845527176,"male","medial"
4090.26709016274,1943.23746478185,"male","initial"
6357.28518654996,1968.66133019794,"female","initial"
4721.53074662006,1956.38114951085,"male","initial"
4576.45378158026,1967.25361441262,"male","initial"
5859.82989778972,1978.21826400235,"female","initial"
5530.31844511023,1978.24509539641,"female","final"
6596.42930861431,1940.38608001545,"female","initial"
5332.59041629862,1979.98872216791,"female","final"
6603.66897166502,1940.77913795132,"female","initial"
3803.40581212698,1969.82409719843,"male","medial"
6104.65285174006,1965.90785297565,"female","initial"
5623.30443267304,1960.70727532264,"female","final"
4295.02065409139,1950.21082025021,"male","initial"
4330.08631674022,1963.63660065457,"male","final"
4202.5615492433,1977.62021254282,"male","final"
5536.9444403251,1957.71271711681,"female","initial"
5210.81337912331,1982.63529222459,"female","initial"
5672.55330211287,1966.81725806557,"female","medial"
4334.08873820329,1980.13973900117,"male","medial"
4030.20194343041,1985.78443858307,"male","medial"
3677.37585165592,1980.61266395729,"male","medial"
5978.31132234793,1967.68338201102,"female","initial"
4366.29148160267,1957.18818275724,"male","initial"
6632.79461033679,1954.4346204726,"female","final"
4429.87435821419,1949.0847608028,"male","medial"
3531.77827635753,1972.6461508777,"male","medial"
5464.01766214083,1976.35718378704,"female","medial"
3758.78834122069,1940.81741970964,"male","medial"
3730.96526908227,1996.94137547165,"male","medial"
3880.48981244252,1986.08563172631,"male","medial"
3813.42888670332,1966.40844352078,"male","medial"
4088.30434654232,1982.75071685668,"male","initial"
5390.21134013624,1962.01286002062,"female","medial"
3749.6070638374,1987.91236325167,"male","initial"
4509.31065002228,1962.79378748033,"male","final"
4390.21428822703,1962.33295172919,"male","initial"
6487.78091763905,1951.86436187476,"female","initial"
5234.62884113741,1978.88517025393,"female","medial"
6617.19390344191,1945.39173933212,"female","final"
4520.63994835405,1957.08215239458,"male","final"
4052.93783514737,1948.22093587369,"male","final"
3744.90517424422,1956.41571639571,"male","medial"
6372.04784901882,1963.90195012558,"female","initial"
3289.28579655977,1998.76489512157,"male","initial"
6020.88250161284,1989.76189999375,"female","final"
3881.61714943819,1962.15081826784,"male","medial"
3888.69375679695,1942.03923325054,"male","medial"
5818.22937174115,1951.3246444799,"female","initial"
5562.53737710116,1998.93110177945,"female","medial"
5811.94375024234,1999.31656965055,"female","initial"
4187.45941971169,1995.38795164321,"female","medial"
5608.1210643232,1988.81140956655,"female","final"
4233.22530382373,1954.83525791205,"male","final"
4636.94020393609,1968.29121196643,"male","initial"
6160.44034427077,1988.81990123075,"female","final"
4037.23904353644,1978.30442856997,"male","initial"
4040.57422537885,1943.68983904365,"male","initial"
4034.80019242041,1971.743067028,"male","initial"
6161.10314991811,1950.08761209901,"female","medial"
3456.97423870265,1986.3075393578,"male","medial"
4128.75122157113,1984.42153618205,"male","medial"
3547.33065042481,1982.59350711014,"male","medial"
6364.43868104362,1960.97028642427,"female","final"
4510.30115814379,1973.99345870595,"male","final"
4500.94923200283,1945.55879418273,"male","medial"
3781.47603665888,1975.18618511502,"male","final"
3700.1106337593,1981.76336967852,"male","medial"
4405.65080985761,1983.59513133764,"male","final"
4487.88291404509,1944.69685041811,"male","medial"
3673.28348638373,1952.12685842533,"male","final"
3913.71505779492,1955.45744671021,"male","final"
6544.71042629241,1971.4164599264,"female","initial"
4599.58569402361,1952.88720292039,"male","initial"
5419.98386816126,1973.52531917393,"female","initial"
4852.99532030224,1998.02604579367,"male","final"
7158.60462043837,1942.63724169694,"female","final"
5404.7400523255,1973.11552865431,"female","medial"
6681.4588196989,1970.6525148591,"female","initial"
4547.88921340649,1973.56065025087,"male","initial"
4007.79126788987,1987.19355118461,"male","final"
4014.32023761494,1966.80991828442,"male","final"
5833.22464465156,1949.14424546529,"female","medial"
3650.6795559403,1940.91956846882,"male","medial"
5558.19073020215,1975.9833631292,"female","initial"
4107.72800728984,1975.06372089963,"male","initial"
6003.28524665649,1972.93003784958,"female","initial"
5562.21347889184,1986.76742356736,"female","initial"
3630.76717674827,1964.7509305086,"male","medial"
6058.15641265662,1956.48318639956,"female","medial"
3983.23605508631,1970.00104378443,"male","final"
3973.77646064431,1981.3831764413,"male","final"
5327.26863259541,1966.19329110254,"female","medial"
6064.09668930555,1991.286488818,"female","final"
4607.8741331114,1973.46535696648,"male","final"
6386.47420469946,1950.86971084587,"female","final"
6271.71079655233,1967.23798400722,"female","initial"
6205.44273306192,1942.61676310096,"female","medial"
6161.28711209238,1949.99772704206,"female","initial"
5308.56126867911,1979.51948847622,"female","initial"
5777.10022463499,1980.61315441038,"female","final"
4525.51849625365,1971.63678864483,"male","initial"
4582.62491064572,1966.39777300879,"male","initial"
6912.67233009363,1948.77003664151,"female","initial"
5618.38876835949,1978.32666352391,"female","initial"
5978.56237429636,1953.8705454208,"female","final"
3805.75555389806,1992.81632675324,"male","medial"
4057.44006131914,1980.75443421025,"male","initial"
4303.63645178458,1954.69659327995,"male","medial"
4240.99687132116,1967.78814662248,"male","initial"
5493.13328768348,1987.82301370054,"female","initial"
3326.5098882031,1998.64696425851,"male","medial"
4955.24727128216,1998.45017767977,"female","medial"
5643.04209803659,1982.82927128486,"female","medial"
6381.76851882372,1947.83887745347,"female","initial"
3665.89420307695,1993.52271369658,"male","medial"
5370.60885260765,1998.77423056401,"female","initial"
6106.65339264144,1946.74281470012,"female","medial"
6001.39791325111,1964.79919667821,"female","initial"
5006.28520734235,1994.64238969609,"female","medial"
4220.84283458147,1974.13976717275,"male","final"
4262.67291253782,1980.14374914113,"male","final"
3672.44313609718,1981.48344008252,"male","medial"
5567.09215274057,1970.09220748674,"female","medial"
3815.98036649323,1984.31514721364,"male","medial"
4857.51613864902,1995.20533799659,"male","medial"
3698.41472748812,1974.67655343004,"male","medial"
4846.95338533907,1947.41237805691,"male","initial"
5959.6536481573,1956.26195189077,"female","initial"
6151.15048230448,1947.42864164524,"female","initial"
4087.09271626596,1997.91812012903,"male","initial"
6553.82423589616,1940.4632742703,"female","final"
6134.82293037428,1981.09734866768,"female","initial"
4587.10306685389,1998.10848016292,"female","medial"
5124.36169924959,1975.7043972984,"female","medial"
3843.48467542321,1989.47555944324,"male","final"
5393.98227447473,1978.34128702525,"female","initial"
4607.49946426744,1958.37758733425,"male","initial"
6061.87683851035,1976.25156827271,"female","final"
4714.15341670579,1954.47288831696,"male","final"
4825.51634065128,1944.0504862275,"male","initial"
6656.99119904029,1984.72919008229,"female","initial"
5670.06359093137,1995.87407298386,"female","initial"
4244.74608054649,1951.05832181405,"male","medial"
5768.63450044902,1963.64032474812,"female","final"
3851.69502926677,1960.08530657738,"male","medial"
4121.44176474631,1998.94903170411,"male","initial"
5341.78704734852,1995.9908244852,"female","initial"
4174.62757931178,1962.09815622307,"male","medial"
5065.41490639908,1993.80553841591,"female","initial"
5412.29928755741,1964.42606455181,"female","final"
3729.91230178058,1990.50599827897,"male","medial"
5238.70089772827,1978.98360331543,"female","medial"
6948.73538756556,1952.6155762421,"female","initial"
4866.35549057371,1952.39472492598,"male","final"
3468.44719051761,1999.0131037822,"male","medial"
4166.89324927359,1986.01215818431,"male","final"
6185.01894401145,1950.61933581252,"female","final"
4473.70979480989,1956.5158916777,"male","medial"
5943.7244887757,1999.29079975467,"female","initial"
5717.07171149568,1944.74228484556,"female","medial"
6015.16814339851,1951.55468878802,"female","initial"
5954.70572604323,1963.00930484664,"female","initial"
3351.6153194827,1990.21058287937,"male","medial"
4465.11353538125,1958.50187686272,"male","initial"
3766.12709604068,1991.83169950265,"male","initial"
4959.03559636275,1998.85769087821,"female","medial"
5719.68132643451,1993.68895456661,"female","initial"
4662.79379274063,1990.33250523265,"male","initial"
6867.98320367848,1953.03781616502,"female","final"
4385.54928204613,1983.83889539633,"male","final"
4881.06638413121,1994.7142664995,"female","medial"
4293.74298056527,1946.77373765036,"male","medial"
5531.2743719081,1988.81578216795,"female","initial"
6254.38706463809,1966.14165310282,"female","initial"
5408.71210118368,1993.16790707875,"female","final"
3625.34866768372,1993.94125217106,"male","medial"
4748.31599215886,1941.15101882722,"male","medial"
5615.8110794532,1967.02309529763,"female","final"
5404.88269394861,1950.84760544822,"female","medial"
6166.90204139159,1948.7622655835,"female","initial"
4078.32720910555,1990.93918852974,"male","final"
5631.29095612778,1958.60170612577,"female","medial"
4888.43841023549,1977.30932477862,"male","initial"
6451.94686953841,1959.9030462699,"female","initial"
5920.42038603864,1953.49289909471,"female","medial"
4041.8410113746,1990.23167634383,"female","medial"
4067.07002238615,1970.32943339553,"male","initial"
5223.80804257033,1993.52903372142,"female","medial"
5867.46313408179,1967.96433400363,"female","medial"
5346.24179329668,1990.47264243942,"female","final"
4186.50691496731,1996.85915143229,"male","medial"
5724.37172258176,1992.45395168196,"female","final"
5684.80989152415,1975.77349839266,"female","final"
4839.17343264462,1999.39715944231,"female","initial"
3911.28407586136,1966.29034080077,"male","medial"
5457.48995908786,1990.08425167296,"female","final"
5792.81577736806,1976.79045922589,"female","initial"
6003.4272415159,1946.77957223728,"female","medial"
5724.95209618377,1966.21424686629,"female","medial"
4176.42995477852,1978.38250022847,"male","medial"
4484.73507220616,1979.3522920832,"male","final"
4169.89451752803,1983.06543760933,"male","medial"
5677.50252397612,1950.55445068981,"female","initial"
6126.35906954539,1952.8556085797,"female","medial"
6159.60103706825,1991.53190352488,"female","final"
3808.82116287969,1994.38206196297,"male","initial"
6287.51747291615,1959.13461449556,"female","medial"
5614.95629063904,1998.20205739234,"female","medial"
5628.41355766282,1967.59757632855,"female","medial"
4439.53948774915,1945.44224066194,"male","initial"
4400.92151304035,1948.940460179,"male","initial"
5983.22377172357,1976.53237840161,"female","medial"
6279.74908030195,1943.3443138469,"female","initial"
6175.31537818691,1947.2998826066,"female","medial"
4143.09578351463,1942.11537644267,"male","medial"
4104.32964602195,1954.79121043812,"male","initial"
6619.9906135947,1996.81843643542,"female","final"
6112.81895082205,1970.32276560552,"female","initial"
4066.86577157551,1965.47214499675,"male","medial"
5591.43455830486,1963.25510276016,"female","medial"
4502.19334952043,1951.1507210508,"male","initial"
3502.33418130514,1971.02147306316,"male","medial"
7180.1817541364,1940.08469815366,"female","final"
4268.55094267357,1950.62453576364,"male","final"
5463.72143466513,1978.49156692158,"female","medial"
5020.95996554544,1985.45791693497,"female","final"
6021.20108163915,1965.84632386919,"female","initial"
3851.14282959504,1995.08103553206,"male","final"
5338.04071501389,1976.03689110838,"female","medial"
6043.1189038642,1985.7626888575,"female","medial"
3721.74722455612,1989.49114110786,"male","medial"
6096.40349083137,1940.00864192378,"female","initial"
3832.58607996315,1992.72257942706,"male","final"
6273.56717837167,1974.65459083207,"female","initial"
6052.67022606854,1986.85056479648,"female","final"
4225.28145543195,1997.59925924707,"male","final"
3843.48864610387,1993.37334217504,"male","final"
3964.86080723378,1941.54756533913,"male","medial"
4584.87350035893,1954.519672147,"male","final"
5720.18070858719,1987.24475166295,"female","initial"
4647.32243872054,1970.61037180945,"male","final"
4638.33843469742,1950.36936502438,"male","initial"
5011.99318812707,1963.9001239324,"male","medial"
5757.97152961114,1990.07927800529,"female","medial"
4347.93882348309,1985.08250068408,"male","medial"
3854.42946134554,1982.25973813329,"male","initial"
5876.00832422733,1956.84131912421,"female","medial"
4373.64789720258,1966.80945694447,"male","initial"
4082.87913174486,1955.69000760093,"male","initial"
3950.08963432802,1941.9973352598,"male","medial"
3880.66400968808,1981.92274544854,"male","medial"
4714.80324959038,1943.41686820146,"male","initial"
3982.4640715528,1953.79244058393,"male","medial"
4711.44326480167,1954.93464842439,"male","initial"
5711.20393163434,1947.12433866225,"female","final"
6347.78859964867,1957.34717719257,"female","final"
3687.35532148417,1962.19881141093,"male","final"
5494.84860658168,1984.4204710098,"female","medial"
4025.90103089376,1978.66810166277,"male","medial"
4490.7993797939,1999.2069766717,"male","initial"
6196.06642451914,1984.3022207683,"female","initial"
3706.06263497174,1972.82039216254,"male","medial"
7101.07653257006,1975.36129286513,"female","initial"
3917.97970570973,1980.9260652028,"male","medial"
5585.20399189656,1994.92643345147,"female","initial"
5279.34469704171,1979.2987597594,"female","medial"
3941.60880643303,1981.12965697888,"male","initial"
6037.90501908739,1995.40416431148,"female","final"
4560.73024201774,1948.63431345671,"male","medial"
5410.34681284143,1960.14663388953,"female","medial"
6448.2752743196,1988.94876500126,"female","final"
6340.79267632529,1946.13544609863,"female","final"
4873.04785014043,1961.4332287712,"male","initial"
5691.42113694936,1967.80199977104,"female","initial"
5544.32052617535,1999.90052524954,"female","medial"
4199.87259623412,1991.80597634986,"male","initial"
3621.22208957029,1979.52827245928,"male","medial"
6062.03954169946,1973.6159913335,"female","medial"
3596.23767184437,1985.34806547221,"male","medial"
4335.36378190155,1991.01219656877,"male","final"
4522.45572418913,1943.96836163942,"male","initial"
6391.62221186606,1948.81023402791,"female","initial"
5830.91772802172,1978.27540832572,"female","medial"
4184.51049961694,1974.32268307079,"male","final"
6214.54923117511,1975.78453712165,"female","final"
5477.44470420909,1975.50616095774,"female","initial"
6697.46442550659,1980.46506255399,"female","initial"
6918.18613844343,1942.41088551003,"female","initial"
4821.95535549683,1961.54438114725,"male","initial"
4365.79383499988,1947.59466304909,"male","final"
4477.28239941599,1942.36123645213,"male","medial"
5562.70040593565,1972.01874936,"female","medial"
4201.01140898339,1956.8773063086,"male","medial"
4526.12726018034,1942.65927250963,"male","initial"
4769.18806528833,1968.44079225324,"male","final"
3194.83620275792,1981.55796411447,"male","medial"
4712.63514397685,1952.44112025481,"male","final"
3707.27850708569,1958.04871269036,"male","medial"
4284.57663966305,1962.38735617604,"male","medial"
4497.49942999567,1963.71244797949,"male","final"
5658.5348937641,1946.82693014387,"female","final"
4033.54058358028,1984.0689472761,"male","final"
5137.98526338334,1989.5035930397,"female","medial"
4162.45276839139,1983.97884637117,"male","initial"
6062.26409948143,1990.10428148787,"female","final"
5524.04532933653,1997.89858138189,"female","final"
4303.48111077488,1955.88194003794,"male","initial"
4715.25429957866,1943.93995869439,"male","final"
7030.46157285523,1946.54624007177,"female","final"
5964.91409455888,1963.49913647864,"female","final"
5463.38191644183,1992.00808612164,"female","medial"
6197.90354835804,1943.87708624825,"female","medial"
5712.45982559772,1944.21754436102,"female","final"
3325.95017862437,1957.49502333347,"male","medial"
4065.3332179746,1957.95995101798,"male","medial"
6271.65352455741,1962.4179230351,"female","initial"
4430.43829861713,1961.7456395831,"male","initial"
6042.68878306346,1968.20909149945,"female","medial"
3815.34649039992,1976.08954087365,"male","medial"
3982.36188738111,1972.04394096043,"male","final"
5470.14144674998,1982.67499738373,"female","final"
6171.47928370375,1959.65898997616,"female","initial"
5719.53660112308,1980.45477339067,"female","initial"
3999.21498967347,1990.79551466275,"male","final"
4093.46955387007,1954.63523267768,"male","final"
6312.88197691799,1949.0770479152,"female","medial"
4315.23510734719,1950.64637416974,"male","medial"
5783.3967275331,1977.9505924508,"female","initial"
4170.30884660906,1966.30146305542,"male","medial"
3659.11658206489,1982.9354496859,"male","initial"
4269.31199716069,1995.31574446708,"male","initial"
5507.42838048268,1995.14721733518,"female","final"
3807.1673619652,1989.51716443058,"male","medial"
5468.88515582526,1969.07624403015,"female","medial"
6461.90292496238,1943.77211319283,"female","initial"
4031.28608896656,1968.87986254878,"male","medial"
5381.52048915609,1962.29651306756,"female","medial"
5935.63416357948,1983.65629683714,"female","final"
5020.99704025317,1942.0517363539,"male","final"
4473.70593546159,1948.7142577162,"male","medial"
4352.77299031692,1946.75281667151,"male","final"
5460.58861642037,1966.45438466221,"female","medial"
6348.97329977702,1941.17359105498,"female","initial"
3338.09766134523,1977.53363267984,"male","final"
4868.77369455748,1961.94119670428,"male","initial"
6007.16501035995,1966.51354898233,"female","final"
3612.35697366031,1977.52352745738,"male","medial"
5401.29866114596,1975.78246144112,"female","medial"
5862.40520679352,1965.02870278433,"female","final"
6591.39244149235,1947.90303097572,"female","initial"
5407.84809600525,1970.93614037149,"female","medial"
3502.5245017414,1993.33210719284,"male","medial"
3833.14743389699,1998.31343274098,"male","medial"
6438.79855349143,1952.16751052998,"female","final"
5283.68853285976,1984.60428265389,"female","final"
5875.39261415091,1941.91379854456,"female","final"
6215.93869057939,1956.94148422219,"female","medial"
5616.45811094225,1984.04023114126,"female","medial"
3911.25068559449,1946.73074984457,"male","initial"
4429.01648208007,1988.67201108485,"male","initial"
5632.08430405166,1983.67257371079,"female","initial"
4114.29953852753,1962.34851594549,"male","medial"
6700.34379251115,1959.51680611819,"female","medial"
4288.67505605732,1951.50385968387,"male","medial"
3866.30295768658,1975.18504453357,"male","final"
3785.34226326797,1989.25345276948,"male","final"
4445.18015152737,1949.71402577125,"male","final"
4493.38859685443,1999.38740526792,"female","final"
5738.46028403764,1971.90649222117,"female","medial"
5539.17891123185,1974.58651782013,"female","final"
5961.43811379902,1981.33792846929,"female","final"
5803.09504091298,1987.61801619548,"female","medial"
6354.68191028227,1964.32257661596,"female","initial"
4178.8558318002,1943.87037586421,"male","initial"
3701.45829578682,1964.25890999846,"male","medial"
3554.44875507239,1995.63613644335,"male","medial"
4102.59370592818,1976.030159113,"male","final"
6487.30622716322,1953.13057132531,"female","medial"
5305.33511708776,1997.5038610911,"female","final"
3862.10141604603,1994.35705514159,"male","final"
4023.17306979776,1971.58893703017,"male","final"
6386.79176358028,1957.07370740362,"female","final"
4822.71770255041,1946.31642386317,"male","initial"
6504.06421555322,1963.23089762591,"female","initial"
5918.16207881353,1983.89676553663,"female","final"
3936.36446418848,1963.41825266369,"male","initial"
5109.21903857147,1970.30142969452,"female","medial"
3208.36271064411,1993.76639667433,"male","medial"
5822.15056477521,1983.19127496798,"female","initial"
3717.52097229613,1991.99212590232,"male","initial"
4258.90110750306,1941.90891786013,"male","medial"
4293.89857959342,1983.44031254295,"male","final"
6084.81569510392,1952.00224084314,"female","medial"
